country,date,active_players,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players,win_count,loss_count,win_percentage,loss_percentage
DE,2008-08-05,2,2,1325.0,0.0,1325.0,1325.0,1325.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-08-21,2,2,1295.0,0.0,1295.0,1295.0,1295.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-08-23,2,2,1349.0,0.0,1349.0,1349.0,1349.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-08-24,2,2,1390.0,0.0,1390.0,1390.0,1390.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-08-27,2,2,1353.0,0.0,1353.0,1353.0,1353.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-08-28,2,2,1324.0,0.0,1324.0,1324.0,1324.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-08-30,2,2,1323.0,0.0,1323.0,1323.0,1323.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
DE,2008-08-31,2,2,1360.0,0.0,1360.0,1360.0,1360.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-09-02,2,2,1410.0,0.0,1410.0,1410.0,1410.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-09-04,2,2,1441.0,0.0,1441.0,1441.0,1441.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-09-11,2,2,1472.0,0.0,1472.0,1472.0,1472.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-09-12,2,2,1513.0,0.0,1513.0,1513.0,1513.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-09-15,2,2,1538.0,0.0,1538.0,1538.0,1538.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-09-16,2,6,1499.0,14.89966442575134,1508.0,1484.0,1510.4,2,0,0.0,0.0,0.0,0.0,0.0,0,2,4,33.33333333333333,66.66666666666666
DE,2008-09-17,2,4,1480.0,13.0,1480.0,1469.6,1490.4,2,0,0.0,0.0,0.0,0.0,0.0,0,0,4,0.0,100.0
DE,2008-09-18,2,2,1444.0,0.0,1444.0,1444.0,1444.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-09-20,2,2,1430.0,0.0,1430.0,1430.0,1430.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-09-22,2,2,1409.0,0.0,1409.0,1409.0,1409.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-09-23,2,2,1391.0,0.0,1391.0,1391.0,1391.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-09-25,2,6,1399.0,20.01665972800324,1398.0,1379.6,1418.8,2,0,0.0,0.0,0.0,0.0,0.0,0,4,2,66.66666666666666,33.33333333333333
DE,2008-09-28,2,6,1453.0,9.273618495495704,1448.0,1445.6,1462.4,2,0,0.0,0.0,0.0,0.0,0.0,0,4,0,100.0,0.0
DE,2008-10-01,2,2,1484.0,0.0,1484.0,1484.0,1484.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-10-02,2,2,1463.0,0.0,1463.0,1463.0,1463.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-10-06,2,2,1482.0,0.0,1482.0,1482.0,1482.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-10-12,2,2,1499.0,0.0,1499.0,1499.0,1499.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-10-16,2,2,1517.0,0.0,1517.0,1517.0,1517.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-10-19,2,4,1563.0,7.0,1563.0,1557.4,1568.6,2,0,0.0,0.0,0.0,0.0,0.0,0,4,0,100.0,0.0
DE,2008-10-20,2,2,1585.0,0.0,1585.0,1585.0,1585.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-10-21,2,2,1600.0,0.0,1600.0,1600.0,1600.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-10-22,2,4,1570.0,12.0,1570.0,1560.4,1579.6,2,0,0.0,0.0,0.0,0.0,0.0,0,0,4,0.0,100.0
DE,2008-10-23,2,2,1570.0,0.0,1570.0,1570.0,1570.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-10-27,2,4,1569.5,14.5,1569.5,1557.9,1581.1,2,0,0.0,0.0,0.0,0.0,0.0,0,2,2,50.0,50.0
DE,2008-10-29,2,4,1558.0,11.0,1558.0,1549.2,1566.8,2,0,0.0,0.0,0.0,0.0,0.0,0,2,2,50.0,50.0
DE,2008-11-03,2,2,1562.0,0.0,1562.0,1562.0,1562.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-11-06,2,2,1523.0,0.0,1523.0,1523.0,1523.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-11-07,2,2,1548.0,0.0,1548.0,1548.0,1548.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-11-08,1,1,1377.0,0.0,1377.0,1377.0,1377.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
DE,2008-11-09,2,4,1543.5,10.5,1543.5,1535.1,1551.9,2,0,0.0,0.0,0.0,0.0,0.0,0,2,2,50.0,50.0
DE,2008-11-11,8,8,1223.0,0.0,1200.0,1200.0,1200.0,8,0,0.0,0.0,0.0,0.0,0.0,0,8,0,100.0,0.0
DE,2008-11-13,2,2,1542.0,0.0,1542.0,1542.0,1542.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
